id,feedId,timestamp,power,created_at,updated_at
46980,142561308,"2017-06-13 17:41:51",1826,"2017-06-14 01:41:53","2017-06-14 01:41:53"
46981,458165108,"2017-06-13 17:46:30",705,"2017-06-14 01:46:31","2017-06-14 01:46:31"
46982,142561308,"2017-06-13 17:46:52",2823,"2017-06-14 01:46:53","2017-06-14 01:46:53"
46983,458165108,"2017-06-13 17:51:31",711,"2017-06-14 01:51:32","2017-06-14 01:51:32"
46984,142561308,"2017-06-13 17:51:53",1745,"2017-06-14 01:51:54","2017-06-14 01:51:54"
46985,458165108,"2017-06-13 17:56:32",725,"2017-06-14 01:56:33","2017-06-14 01:56:33"
46986,142561308,"2017-06-13 17:56:54",2906,"2017-06-14 01:56:55","2017-06-14 01:56:55"
46987,458165108,"2017-06-13 18:01:33",728,"2017-06-14 02:01:34","2017-06-14 02:01:34"
46988,142561308,"2017-06-13 18:01:55",1551,"2017-06-14 02:01:56","2017-06-14 02:01:56"
46989,458165108,"2017-06-13 18:06:34",709,"2017-06-14 02:06:35","2017-06-14 02:06:35"
46990,142561308,"2017-06-13 18:06:56",2832,"2017-06-14 02:06:57","2017-06-14 02:06:57"
46991,458165108,"2017-06-13 18:11:35",699,"2017-06-14 02:11:36","2017-06-14 02:11:36"
46992,142561308,"2017-06-13 18:11:58",1640,"2017-06-14 02:12:09","2017-06-14 02:12:09"
46993,458165108,"2017-06-13 18:16:36",722,"2017-06-14 02:16:48","2017-06-14 02:16:48"
46994,142561308,"2017-06-13 18:16:59",2942,"2017-06-14 02:17:10","2017-06-14 02:17:10"
46995,458165108,"2017-06-13 18:21:37",721,"2017-06-14 02:21:49","2017-06-14 02:21:49"
46996,142561308,"2017-06-13 18:22:00",1709,"2017-06-14 02:22:11","2017-06-14 02:22:11"
46997,458165108,"2017-06-13 18:26:38",717,"2017-06-14 02:26:50","2017-06-14 02:26:50"
46998,142561308,"2017-06-13 18:27:01",2875,"2017-06-14 02:27:12","2017-06-14 02:27:12"
46999,458165108,"2017-06-13 18:31:39",715,"2017-06-14 02:31:51","2017-06-14 02:31:51"
47000,142561308,"2017-06-13 18:32:02",1714,"2017-06-14 02:32:13","2017-06-14 02:32:13"
47001,458165108,"2017-06-13 18:36:41",686,"2017-06-14 02:36:51","2017-06-14 02:36:51"
47002,142561308,"2017-06-13 18:37:03",2822,"2017-06-14 02:37:13","2017-06-14 02:37:13"
47003,458165108,"2017-06-13 18:41:41",685,"2017-06-14 02:41:51","2017-06-14 02:41:51"
47004,142561308,"2017-06-13 18:42:04",1717,"2017-06-14 02:42:13","2017-06-14 02:42:13"
47005,458165108,"2017-06-13 18:46:43",684,"2017-06-14 02:46:52","2017-06-14 02:46:52"
47006,142561308,"2017-06-13 18:47:05",2806,"2017-06-14 02:47:14","2017-06-14 02:47:14"
47007,458165108,"2017-06-13 18:51:44",689,"2017-06-14 02:51:53","2017-06-14 02:51:53"
47008,142561308,"2017-06-13 18:52:07",1803,"2017-06-14 02:52:15","2017-06-14 02:52:15"
47009,458165108,"2017-06-13 18:56:45",696,"2017-06-14 02:56:54","2017-06-14 02:56:54"
47010,142561308,"2017-06-13 18:57:08",2740,"2017-06-14 02:57:16","2017-06-14 02:57:16"
47011,458165108,"2017-06-13 19:01:46",719,"2017-06-14 03:01:55","2017-06-14 03:01:55"
47012,142561308,"2017-06-13 19:02:09",1734,"2017-06-14 03:02:17","2017-06-14 03:02:17"
47013,458165108,"2017-06-13 19:06:47",728,"2017-06-14 03:06:55","2017-06-14 03:06:55"
47014,142561308,"2017-06-13 19:07:10",2686,"2017-06-14 03:07:17","2017-06-14 03:07:17"
47015,458165108,"2017-06-13 19:11:48",725,"2017-06-14 03:11:56","2017-06-14 03:11:56"
47016,142561308,"2017-06-13 19:12:11",1782,"2017-06-14 03:12:18","2017-06-14 03:12:18"
47017,458165108,"2017-06-13 19:16:50",720,"2017-06-14 03:16:57","2017-06-14 03:16:57"
47018,142561308,"2017-06-13 19:17:12",2489,"2017-06-14 03:17:19","2017-06-14 03:17:19"
47019,458165108,"2017-06-13 19:21:51",705,"2017-06-14 03:21:57","2017-06-14 03:21:57"
47020,142561308,"2017-06-13 19:22:13",1811,"2017-06-14 03:22:19","2017-06-14 03:22:19"
47021,458165108,"2017-06-13 19:26:52",707,"2017-06-14 03:26:58","2017-06-14 03:26:58"
47022,142561308,"2017-06-13 19:27:14",2453,"2017-06-14 03:27:20","2017-06-14 03:27:20"
47023,458165108,"2017-06-13 19:31:53",710,"2017-06-14 03:31:59","2017-06-14 03:31:59"
47024,142561308,"2017-06-13 19:32:16",1770,"2017-06-14 03:32:21","2017-06-14 03:32:21"
47025,458165108,"2017-06-13 19:36:54",703,"2017-06-14 03:37:00","2017-06-14 03:37:00"
47026,142561308,"2017-06-13 19:37:17",2331,"2017-06-14 03:37:22","2017-06-14 03:37:22"
47027,458165108,"2017-06-13 19:41:55",699,"2017-06-14 03:41:57","2017-06-14 03:41:57"
47028,142561308,"2017-06-13 19:42:18",1707,"2017-06-14 03:42:19","2017-06-14 03:42:19"
47029,142561308,"2017-06-13 19:47:19",2083,"2017-06-14 03:47:44","2017-06-14 03:47:44"
47030,458165108,"2017-06-13 19:46:56",692,"2017-06-14 03:47:45","2017-06-14 03:47:45"
47031,458165108,"2017-06-13 19:51:57",685,"2017-06-14 03:52:00","2017-06-14 03:52:00"
47032,142561308,"2017-06-13 19:52:20",1736,"2017-06-14 03:52:23","2017-06-14 03:52:23"
47033,458165108,"2017-06-13 19:56:58",690,"2017-06-14 03:57:03","2017-06-14 03:57:03"
47034,142561308,"2017-06-13 19:57:21",2234,"2017-06-14 03:57:25","2017-06-14 03:57:25"
47035,458165108,"2017-06-13 20:01:59",495,"2017-06-14 04:02:05","2017-06-14 04:02:05"
47036,142561308,"2017-06-13 20:02:23",2225,"2017-06-14 04:02:27","2017-06-14 04:02:27"
47037,458165108,"2017-06-13 20:07:01",192,"2017-06-14 04:07:06","2017-06-14 04:07:06"
47038,142561308,"2017-06-13 20:07:24",2466,"2017-06-14 04:07:29","2017-06-14 04:07:29"
47039,458165108,"2017-06-13 20:12:02",192,"2017-06-14 04:12:02","2017-06-14 04:12:02"
47040,142561308,"2017-06-13 20:12:26",2171,"2017-06-14 04:12:36","2017-06-14 04:12:36"
47041,458165108,"2017-06-13 20:17:03",192,"2017-06-14 04:17:28","2017-06-14 04:17:28"
47042,142561308,"2017-06-13 20:17:27",2045,"2017-06-14 04:17:39","2017-06-14 04:17:39"
47043,458165108,"2017-06-13 20:22:05",202,"2017-06-14 04:22:07","2017-06-14 04:22:07"
47044,142561308,"2017-06-13 20:22:28",2165,"2017-06-14 04:22:29","2017-06-14 04:22:29"
47045,458165108,"2017-06-13 20:27:06",216,"2017-06-14 04:27:07","2017-06-14 04:27:07"
47046,142561308,"2017-06-13 20:27:29",1988,"2017-06-14 04:27:59","2017-06-14 04:27:59"
47047,458165108,"2017-06-13 20:32:07",217,"2017-06-14 04:32:15","2017-06-14 04:32:15"
47048,142561308,"2017-06-13 20:32:30",2104,"2017-06-14 04:32:37","2017-06-14 04:32:37"
47049,458165108,"2017-06-13 20:37:08",219,"2017-06-14 04:37:11","2017-06-14 04:37:11"
47050,142561308,"2017-06-13 20:37:31",1932,"2017-06-14 04:37:33","2017-06-14 04:37:33"
47051,458165108,"2017-06-13 20:42:09",220,"2017-06-14 04:42:19","2017-06-14 04:42:19"
47052,142561308,"2017-06-13 20:42:33",4905,"2017-06-14 04:42:41","2017-06-14 04:42:41"
47053,458165108,"2017-06-13 20:47:10",219,"2017-06-14 04:47:20","2017-06-14 04:47:20"
47054,142561308,"2017-06-13 20:47:34",5064,"2017-06-14 04:47:42","2017-06-14 04:47:42"
47055,458165108,"2017-06-13 20:52:11",215,"2017-06-14 04:52:21","2017-06-14 04:52:21"
47056,142561308,"2017-06-13 20:52:35",2655,"2017-06-14 04:52:43","2017-06-14 04:52:43"
47057,458165108,"2017-06-13 20:57:12",208,"2017-06-14 04:57:22","2017-06-14 04:57:22"
47058,142561308,"2017-06-13 20:57:36",1756,"2017-06-14 04:57:44","2017-06-14 04:57:44"
47059,458165108,"2017-06-13 21:02:13",191,"2017-06-14 05:02:23","2017-06-14 05:02:23"
47060,142561308,"2017-06-13 21:02:37",2422,"2017-06-14 05:02:46","2017-06-14 05:02:46"
47061,458165108,"2017-06-13 21:07:14",191,"2017-06-14 05:07:24","2017-06-14 05:07:24"
47062,142561308,"2017-06-13 21:07:38",1751,"2017-06-14 05:07:46","2017-06-14 05:07:46"
47063,458165108,"2017-06-13 21:12:16",192,"2017-06-14 05:12:21","2017-06-14 05:12:21"
47064,142561308,"2017-06-13 21:12:39",2136,"2017-06-14 05:12:43","2017-06-14 05:12:43"
47065,458165108,"2017-06-13 21:17:17",191,"2017-06-14 05:17:28","2017-06-14 05:17:28"
47066,142561308,"2017-06-13 21:17:40",1497,"2017-06-14 05:17:50","2017-06-14 05:17:50"
47067,458165108,"2017-06-13 21:22:18",191,"2017-06-14 05:22:29","2017-06-14 05:22:29"
47068,142561308,"2017-06-13 21:22:42",2405,"2017-06-14 05:22:51","2017-06-14 05:22:51"
47069,458165108,"2017-06-13 21:27:20",191,"2017-06-14 05:27:30","2017-06-14 05:27:30"
47070,142561308,"2017-06-13 21:27:43",1688,"2017-06-14 05:27:52","2017-06-14 05:27:52"
47071,458165108,"2017-06-13 21:32:20",193,"2017-06-14 05:32:31","2017-06-14 05:32:31"
47072,142561308,"2017-06-13 21:32:44",2724,"2017-06-14 05:32:53","2017-06-14 05:32:53"
47073,458165108,"2017-06-13 21:37:22",216,"2017-06-14 05:37:28","2017-06-14 05:37:28"
47074,142561308,"2017-06-13 21:37:44",1686,"2017-06-14 05:37:50","2017-06-14 05:37:50"
47075,458165108,"2017-06-13 21:42:23",216,"2017-06-14 05:42:37","2017-06-14 05:42:37"
47076,142561308,"2017-06-13 21:42:46",2416,"2017-06-14 05:42:48","2017-06-14 05:42:48"
47077,458165108,"2017-06-13 21:47:25",219,"2017-06-14 05:47:27","2017-06-14 05:47:27"
47078,142561308,"2017-06-13 21:47:46",1349,"2017-06-14 05:47:49","2017-06-14 05:47:49"
47079,458165108,"2017-06-13 21:52:26",220,"2017-06-14 05:52:28","2017-06-14 05:52:28"
47080,142561308,"2017-06-13 21:52:48",2235,"2017-06-14 05:52:51","2017-06-14 05:52:51"
47081,458165108,"2017-06-13 21:57:27",220,"2017-06-14 05:57:30","2017-06-14 05:57:30"
47082,142561308,"2017-06-13 21:57:49",1312,"2017-06-14 05:57:52","2017-06-14 05:57:52"
47083,142561308,"2017-06-13 22:02:50",2334,"2017-06-14 06:03:01","2017-06-14 06:03:01"
47084,458165108,"2017-06-13 22:02:28",217,"2017-06-14 06:03:02","2017-06-14 06:03:02"
47085,458165108,"2017-06-13 22:07:29",216,"2017-06-14 06:07:40","2017-06-14 06:07:40"
47086,142561308,"2017-06-13 22:07:51",1143,"2017-06-14 06:07:51","2017-06-14 06:07:51"
47087,458165108,"2017-06-13 22:12:30",195,"2017-06-14 06:12:30","2017-06-14 06:12:30"
47088,142561308,"2017-06-13 22:12:52",2388,"2017-06-14 06:13:04","2017-06-14 06:13:04"
47089,458165108,"2017-06-13 22:17:32",192,"2017-06-14 06:17:43","2017-06-14 06:17:43"
47090,142561308,"2017-06-13 22:17:53",1421,"2017-06-14 06:17:54","2017-06-14 06:17:54"
47091,458165108,"2017-06-13 22:22:32",195,"2017-06-14 06:22:39","2017-06-14 06:22:39"
47092,142561308,"2017-06-13 22:22:54",2748,"2017-06-14 06:23:01","2017-06-14 06:23:01"
47093,458165108,"2017-06-13 22:27:34",217,"2017-06-14 06:27:40","2017-06-14 06:27:40"
47094,142561308,"2017-06-13 22:27:56",1637,"2017-06-14 06:28:02","2017-06-14 06:28:02"
47095,458165108,"2017-06-13 22:32:35",217,"2017-06-14 06:32:36","2017-06-14 06:32:36"
47096,142561308,"2017-06-13 22:32:57",2737,"2017-06-14 06:32:58","2017-06-14 06:32:58"
47097,458165108,"2017-06-13 22:37:36",217,"2017-06-14 06:37:37","2017-06-14 06:37:37"
47098,142561308,"2017-06-13 22:37:58",1855,"2017-06-14 06:37:59","2017-06-14 06:37:59"
47099,458165108,"2017-06-13 22:42:37",217,"2017-06-14 06:42:38","2017-06-14 06:42:38"
47100,142561308,"2017-06-13 22:42:59",2635,"2017-06-14 06:43:00","2017-06-14 06:43:00"
47101,458165108,"2017-06-13 22:47:38",278,"2017-06-14 06:47:41","2017-06-14 06:47:41"
47102,142561308,"2017-06-13 22:48:00",1799,"2017-06-14 06:48:03","2017-06-14 06:48:03"
47103,458165108,"2017-06-13 22:52:39",277,"2017-06-14 06:52:48","2017-06-14 06:52:48"
47104,142561308,"2017-06-13 22:53:02",2432,"2017-06-14 06:53:10","2017-06-14 06:53:10"
47105,458165108,"2017-06-13 22:57:40",256,"2017-06-14 06:57:50","2017-06-14 06:57:50"
47106,142561308,"2017-06-13 22:58:03",2073,"2017-06-14 06:58:12","2017-06-14 06:58:12"
47107,458165108,"2017-06-13 23:02:41",278,"2017-06-14 07:02:46","2017-06-14 07:02:46"
47108,142561308,"2017-06-13 23:03:04",2419,"2017-06-14 07:03:08","2017-06-14 07:03:08"
47109,458165108,"2017-06-13 23:07:42",1031,"2017-06-14 07:07:46","2017-06-14 07:07:46"
47110,142561308,"2017-06-13 23:08:05",2120,"2017-06-14 07:08:09","2017-06-14 07:08:09"
47111,458165108,"2017-06-13 23:12:43",682,"2017-06-14 07:12:48","2017-06-14 07:12:48"
47112,142561308,"2017-06-13 23:13:06",1983,"2017-06-14 07:13:10","2017-06-14 07:13:10"
47113,142561308,"2017-06-13 23:18:07",2096,"2017-06-14 07:18:29","2017-06-14 07:18:29"
47114,458165108,"2017-06-13 23:17:44",250,"2017-06-14 07:18:30","2017-06-14 07:18:30"
47115,458165108,"2017-06-13 23:22:45",221,"2017-06-14 07:22:52","2017-06-14 07:22:52"
47116,142561308,"2017-06-13 23:23:08",1510,"2017-06-14 07:23:14","2017-06-14 07:23:14"
47117,458165108,"2017-06-13 23:27:46",602,"2017-06-14 07:27:53","2017-06-14 07:27:53"
47118,142561308,"2017-06-13 23:28:09",2125,"2017-06-14 07:28:15","2017-06-14 07:28:15"
47119,458165108,"2017-06-13 23:32:47",1226,"2017-06-14 07:32:54","2017-06-14 07:32:54"
47120,142561308,"2017-06-13 23:33:11",1067,"2017-06-14 07:33:16","2017-06-14 07:33:16"
47121,458165108,"2017-06-13 23:37:48",964,"2017-06-14 07:37:56","2017-06-14 07:37:56"
47122,142561308,"2017-06-13 23:38:11",2299,"2017-06-14 07:38:48","2017-06-14 07:38:48"
47123,458165108,"2017-06-13 23:42:49",1302,"2017-06-14 07:43:22","2017-06-14 07:43:22"
47124,142561308,"2017-06-13 23:43:13",1338,"2017-06-14 07:43:32","2017-06-14 07:43:32"
47125,458165108,"2017-06-13 23:47:50",246,"2017-06-14 07:47:55","2017-06-14 07:47:55"
47126,142561308,"2017-06-13 23:48:14",3061,"2017-06-14 07:48:18","2017-06-14 07:48:18"
47127,458165108,"2017-06-13 23:52:51",253,"2017-06-14 07:52:56","2017-06-14 07:52:56"
47128,142561308,"2017-06-13 23:53:15",2368,"2017-06-14 07:53:18","2017-06-14 07:53:18"
47129,458165108,"2017-06-13 23:57:52",251,"2017-06-14 07:57:53","2017-06-14 07:57:53"
47130,142561308,"2017-06-13 23:58:15",2482,"2017-06-14 07:58:26","2017-06-14 07:58:26"
47131,458165108,"2017-06-14 00:02:53",252,"2017-06-14 08:02:55","2017-06-14 08:02:55"
47132,142561308,"2017-06-14 00:03:17",697,"2017-06-14 08:03:17","2017-06-14 08:03:17"
47133,458165108,"2017-06-14 00:07:54",249,"2017-06-14 08:07:56","2017-06-14 08:07:56"
47134,142561308,"2017-06-14 00:08:17",1734,"2017-06-14 08:08:18","2017-06-14 08:08:18"
47135,458165108,"2017-06-14 00:12:55",248,"2017-06-14 08:13:04","2017-06-14 08:13:04"
47136,142561308,"2017-06-14 00:13:19",799,"2017-06-14 08:13:26","2017-06-14 08:13:26"
47137,458165108,"2017-06-14 00:17:57",701,"2017-06-14 08:18:05","2017-06-14 08:18:05"
47138,142561308,"2017-06-14 00:18:20",1863,"2017-06-14 08:18:27","2017-06-14 08:18:27"
47139,458165108,"2017-06-14 00:22:58",250,"2017-06-14 08:23:06","2017-06-14 08:23:06"
47140,142561308,"2017-06-14 00:23:21",891,"2017-06-14 08:23:28","2017-06-14 08:23:28"
47141,458165108,"2017-06-14 00:27:59",237,"2017-06-14 08:28:08","2017-06-14 08:28:08"
47142,142561308,"2017-06-14 00:28:22",1790,"2017-06-14 08:28:30","2017-06-14 08:28:30"
47143,458165108,"2017-06-14 00:33:00",213,"2017-06-14 08:33:16","2017-06-14 08:33:16"
47144,142561308,"2017-06-14 00:33:23",822,"2017-06-14 08:33:27","2017-06-14 08:33:27"
47145,458165108,"2017-06-14 00:38:02",202,"2017-06-14 08:38:12","2017-06-14 08:38:12"
47146,142561308,"2017-06-14 00:38:24",1096,"2017-06-14 08:38:35","2017-06-14 08:38:35"
47147,458165108,"2017-06-14 00:43:03",198,"2017-06-14 08:43:14","2017-06-14 08:43:14"
47148,142561308,"2017-06-14 00:43:25",291,"2017-06-14 08:43:36","2017-06-14 08:43:36"
47149,458165108,"2017-06-14 00:48:04",197,"2017-06-14 08:48:15","2017-06-14 08:48:15"
47150,142561308,"2017-06-14 00:48:26",985,"2017-06-14 08:48:38","2017-06-14 08:48:38"
47151,458165108,"2017-06-14 00:53:05",238,"2017-06-14 08:53:16","2017-06-14 08:53:16"
47152,142561308,"2017-06-14 00:53:28",238,"2017-06-14 08:53:39","2017-06-14 08:53:39"
47153,458165108,"2017-06-14 00:58:06",225,"2017-06-14 08:58:18","2017-06-14 08:58:18"
47154,142561308,"2017-06-14 00:58:29",958,"2017-06-14 08:58:40","2017-06-14 08:58:40"
47155,458165108,"2017-06-14 01:03:07",226,"2017-06-14 09:03:08","2017-06-14 09:03:08"
47156,142561308,"2017-06-14 01:03:30",275,"2017-06-14 09:03:42","2017-06-14 09:03:42"
47157,458165108,"2017-06-14 01:08:09",228,"2017-06-14 09:08:09","2017-06-14 09:08:09"
47158,142561308,"2017-06-14 01:08:31",919,"2017-06-14 09:08:32","2017-06-14 09:08:32"
47159,458165108,"2017-06-14 01:13:10",228,"2017-06-14 09:13:21","2017-06-14 09:13:21"
47160,142561308,"2017-06-14 01:13:33",357,"2017-06-14 09:13:43","2017-06-14 09:13:43"
47161,458165108,"2017-06-14 01:18:11",228,"2017-06-14 09:18:22","2017-06-14 09:18:22"
47162,142561308,"2017-06-14 01:18:33",991,"2017-06-14 09:18:44","2017-06-14 09:18:44"
47163,458165108,"2017-06-14 01:23:12",222,"2017-06-14 09:23:23","2017-06-14 09:23:23"
47164,142561308,"2017-06-14 01:23:34",460,"2017-06-14 09:23:45","2017-06-14 09:23:45"
47165,458165108,"2017-06-14 01:28:13",194,"2017-06-14 09:28:24","2017-06-14 09:28:24"
47166,142561308,"2017-06-14 01:28:35",891,"2017-06-14 09:28:46","2017-06-14 09:28:46"
47167,458165108,"2017-06-14 01:33:14",194,"2017-06-14 09:33:25","2017-06-14 09:33:25"
47168,142561308,"2017-06-14 01:33:37",390,"2017-06-14 09:33:47","2017-06-14 09:33:47"
47169,458165108,"2017-06-14 01:38:15",194,"2017-06-14 09:38:26","2017-06-14 09:38:26"
47170,142561308,"2017-06-14 01:38:38",794,"2017-06-14 09:38:48","2017-06-14 09:38:48"
47171,458165108,"2017-06-14 01:43:16",194,"2017-06-14 09:43:26","2017-06-14 09:43:26"
47172,142561308,"2017-06-14 01:43:39",422,"2017-06-14 09:43:48","2017-06-14 09:43:48"
47173,458165108,"2017-06-14 01:48:17",195,"2017-06-14 09:48:27","2017-06-14 09:48:27"
47174,142561308,"2017-06-14 01:48:40",766,"2017-06-14 09:48:49","2017-06-14 09:48:49"
47175,458165108,"2017-06-14 01:53:18",200,"2017-06-14 09:53:27","2017-06-14 09:53:27"
47176,142561308,"2017-06-14 01:53:42",469,"2017-06-14 09:53:49","2017-06-14 09:53:49"
47177,458165108,"2017-06-14 01:58:19",227,"2017-06-14 09:58:28","2017-06-14 09:58:28"
47178,142561308,"2017-06-14 01:58:43",785,"2017-06-14 09:58:50","2017-06-14 09:58:50"
47179,458165108,"2017-06-14 02:03:20",226,"2017-06-14 10:03:30","2017-06-14 10:03:30"
47180,142561308,"2017-06-14 02:03:44",3200,"2017-06-14 10:03:52","2017-06-14 10:03:52"
47181,458165108,"2017-06-14 02:08:21",224,"2017-06-14 10:08:31","2017-06-14 10:08:31"
47182,142561308,"2017-06-14 02:08:45",3580,"2017-06-14 10:08:53","2017-06-14 10:08:53"
47183,458165108,"2017-06-14 02:13:22",228,"2017-06-14 10:13:32","2017-06-14 10:13:32"
47184,142561308,"2017-06-14 02:13:46",680,"2017-06-14 10:13:54","2017-06-14 10:13:54"
47185,458165108,"2017-06-14 02:18:23",229,"2017-06-14 10:18:32","2017-06-14 10:18:32"
47186,142561308,"2017-06-14 02:18:47",640,"2017-06-14 10:18:54","2017-06-14 10:18:54"
47187,458165108,"2017-06-14 02:23:25",225,"2017-06-14 10:23:34","2017-06-14 10:23:34"
47188,142561308,"2017-06-14 02:23:49",579,"2017-06-14 10:23:56","2017-06-14 10:23:56"
47189,458165108,"2017-06-14 02:28:26",222,"2017-06-14 10:28:34","2017-06-14 10:28:34"
47190,142561308,"2017-06-14 02:28:50",600,"2017-06-14 10:28:56","2017-06-14 10:28:56"
47191,458165108,"2017-06-14 02:33:27",198,"2017-06-14 10:33:34","2017-06-14 10:33:34"
47192,142561308,"2017-06-14 02:33:51",603,"2017-06-14 10:33:57","2017-06-14 10:33:57"
47193,458165108,"2017-06-14 02:38:28",199,"2017-06-14 10:38:35","2017-06-14 10:38:35"
47194,142561308,"2017-06-14 02:38:52",575,"2017-06-14 10:38:57","2017-06-14 10:38:57"
47195,458165108,"2017-06-14 02:43:29",198,"2017-06-14 10:43:35","2017-06-14 10:43:35"
47196,142561308,"2017-06-14 02:43:53",728,"2017-06-14 10:43:57","2017-06-14 10:43:57"
47197,458165108,"2017-06-14 02:48:30",199,"2017-06-14 10:48:37","2017-06-14 10:48:37"
47198,142561308,"2017-06-14 02:48:54",632,"2017-06-14 10:48:59","2017-06-14 10:48:59"
47199,458165108,"2017-06-14 02:53:32",199,"2017-06-14 10:53:38","2017-06-14 10:53:38"
47200,142561308,"2017-06-14 02:53:55",789,"2017-06-14 10:54:00","2017-06-14 10:54:00"
47201,458165108,"2017-06-14 02:58:33",198,"2017-06-14 10:58:39","2017-06-14 10:58:39"
47202,142561308,"2017-06-14 02:58:56",525,"2017-06-14 10:59:01","2017-06-14 10:59:01"
47203,458165108,"2017-06-14 03:03:34",224,"2017-06-14 11:03:40","2017-06-14 11:03:40"
47204,142561308,"2017-06-14 03:03:57",727,"2017-06-14 11:04:02","2017-06-14 11:04:02"
47205,458165108,"2017-06-14 03:08:35",227,"2017-06-14 11:08:42","2017-06-14 11:08:42"
47206,142561308,"2017-06-14 03:08:58",449,"2017-06-14 11:09:04","2017-06-14 11:09:04"
47207,458165108,"2017-06-14 03:13:37",227,"2017-06-14 11:13:42","2017-06-14 11:13:42"
47208,142561308,"2017-06-14 03:13:59",759,"2017-06-14 11:14:05","2017-06-14 11:14:05"
47209,458165108,"2017-06-14 03:18:37",230,"2017-06-14 11:18:44","2017-06-14 11:18:44"
47210,142561308,"2017-06-14 03:19:00",425,"2017-06-14 11:19:06","2017-06-14 11:19:06"
47211,458165108,"2017-06-14 03:23:39",230,"2017-06-14 11:23:46","2017-06-14 11:23:46"
47212,142561308,"2017-06-14 03:24:02",812,"2017-06-14 11:24:09","2017-06-14 11:24:09"
47213,458165108,"2017-06-14 03:28:40",227,"2017-06-14 11:28:47","2017-06-14 11:28:47"
47214,142561308,"2017-06-14 03:29:03",472,"2017-06-14 11:29:09","2017-06-14 11:29:09"
47215,458165108,"2017-06-14 03:33:41",225,"2017-06-14 11:33:47","2017-06-14 11:33:47"
47216,142561308,"2017-06-14 03:34:04",952,"2017-06-14 11:34:10","2017-06-14 11:34:10"
47217,458165108,"2017-06-14 03:38:43",202,"2017-06-14 11:38:47","2017-06-14 11:38:47"
47218,142561308,"2017-06-14 03:39:04",457,"2017-06-14 11:39:10","2017-06-14 11:39:10"
47219,458165108,"2017-06-14 03:43:44",198,"2017-06-14 11:43:48","2017-06-14 11:43:48"
47220,142561308,"2017-06-14 03:44:06",915,"2017-06-14 11:44:11","2017-06-14 11:44:11"
47221,458165108,"2017-06-14 03:48:45",196,"2017-06-14 11:48:50","2017-06-14 11:48:50"
47222,142561308,"2017-06-14 03:49:07",397,"2017-06-14 11:49:12","2017-06-14 11:49:12"
47223,458165108,"2017-06-14 03:53:46",196,"2017-06-14 11:53:52","2017-06-14 11:53:52"
47224,142561308,"2017-06-14 03:54:08",1569,"2017-06-14 11:54:14","2017-06-14 11:54:14"
47225,458165108,"2017-06-14 03:58:47",196,"2017-06-14 11:58:52","2017-06-14 11:58:52"
47226,142561308,"2017-06-14 03:59:09",728,"2017-06-14 11:59:14","2017-06-14 11:59:14"
47227,458165108,"2017-06-14 04:03:49",197,"2017-06-14 12:03:53","2017-06-14 12:03:53"
47228,142561308,"2017-06-14 04:04:10",287,"2017-06-14 12:04:15","2017-06-14 12:04:15"
47229,458165108,"2017-06-14 04:08:50",217,"2017-06-14 12:08:53","2017-06-14 12:08:53"
47230,142561308,"2017-06-14 04:09:11",288,"2017-06-14 12:09:16","2017-06-14 12:09:16"
47231,458165108,"2017-06-14 04:13:51",226,"2017-06-14 12:13:54","2017-06-14 12:13:54"
47232,142561308,"2017-06-14 04:14:12",375,"2017-06-14 12:14:16","2017-06-14 12:14:16"
47233,458165108,"2017-06-14 04:18:52",225,"2017-06-14 12:18:54","2017-06-14 12:18:54"
47234,142561308,"2017-06-14 04:19:13",393,"2017-06-14 12:19:17","2017-06-14 12:19:17"
47235,458165108,"2017-06-14 04:23:53",226,"2017-06-14 12:23:56","2017-06-14 12:23:56"
47236,142561308,"2017-06-14 04:24:15",393,"2017-06-14 12:24:18","2017-06-14 12:24:18"
47237,458165108,"2017-06-14 04:28:54",227,"2017-06-14 12:28:56","2017-06-14 12:28:56"
47238,142561308,"2017-06-14 04:29:16",302,"2017-06-14 12:29:18","2017-06-14 12:29:18"
47239,458165108,"2017-06-14 04:33:55",226,"2017-06-14 12:33:57","2017-06-14 12:33:57"
47240,142561308,"2017-06-14 04:34:17",286,"2017-06-14 12:34:19","2017-06-14 12:34:19"
47241,458165108,"2017-06-14 04:38:56",225,"2017-06-14 12:38:58","2017-06-14 12:38:58"
47242,142561308,"2017-06-14 04:39:18",320,"2017-06-14 12:39:20","2017-06-14 12:39:20"
47243,458165108,"2017-06-14 04:43:57",205,"2017-06-14 12:44:02","2017-06-14 12:44:02"
47244,142561308,"2017-06-14 04:44:19",334,"2017-06-14 12:44:24","2017-06-14 12:44:24"
47245,458165108,"2017-06-14 04:48:58",197,"2017-06-14 12:49:03","2017-06-14 12:49:03"
47246,142561308,"2017-06-14 04:49:20",334,"2017-06-14 12:49:25","2017-06-14 12:49:25"
47247,458165108,"2017-06-14 04:53:59",197,"2017-06-14 12:54:04","2017-06-14 12:54:04"
47248,142561308,"2017-06-14 04:54:21",266,"2017-06-14 12:54:26","2017-06-14 12:54:26"
47249,458165108,"2017-06-14 04:59:01",198,"2017-06-14 12:59:04","2017-06-14 12:59:04"
47250,142561308,"2017-06-14 04:59:22",217,"2017-06-14 12:59:26","2017-06-14 12:59:26"
47251,458165108,"2017-06-14 05:04:02",197,"2017-06-14 13:04:05","2017-06-14 13:04:05"
